system:index,date,value,.geo
223,2018-04-10T07:00:00,0.2249165028333664,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
224,2018-04-10T08:00:00,4.525869369506836,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
225,2018-04-10T09:00:00,7.236790180206299,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
226,2018-04-10T10:00:00,5.084434509277344,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
227,2018-04-10T11:00:00,0.9877622127532959,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
228,2018-04-10T12:00:00,1.0268468856811523,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
229,2018-04-10T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
230,2018-04-10T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
231,2018-04-10T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
232,2018-04-10T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
233,2018-04-10T17:00:00,0.023052368313074112,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
234,2018-04-10T18:00:00,0.04080946370959282,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
235,2018-04-10T19:00:00,1.6333086490631104,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
236,2018-04-10T20:00:00,1.922940731048584,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
237,2018-04-10T21:00:00,0.5126280188560486,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
238,2018-04-10T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
239,2018-04-10T23:00:00,0.18736085295677185,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
240,2018-04-11T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
241,2018-04-11T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
242,2018-04-11T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
243,2018-04-11T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
244,2018-04-11T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
245,2018-04-11T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
246,2018-04-11T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
247,2018-04-11T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
248,2018-04-11T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
249,2018-04-11T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
250,2018-04-11T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
251,2018-04-11T11:00:00,0.2902148365974426,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
252,2018-04-11T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
253,2018-04-11T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
254,2018-04-11T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
255,2018-04-11T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
256,2018-04-11T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
257,2018-04-11T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
258,2018-04-11T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
259,2018-04-11T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
260,2018-04-11T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
261,2018-04-11T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
262,2018-04-11T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
263,2018-04-11T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
264,2018-04-12T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
265,2018-04-12T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
266,2018-04-12T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
267,2018-04-12T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
268,2018-04-12T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
