system:index,date,value,.geo
199,2018-04-09T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
200,2018-04-09T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
201,2018-04-09T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
202,2018-04-09T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
203,2018-04-09T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
204,2018-04-09T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
205,2018-04-09T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
206,2018-04-09T14:00:00,1.9426909685134888,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
207,2018-04-09T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
208,2018-04-09T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
209,2018-04-09T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
210,2018-04-09T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
211,2018-04-09T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
212,2018-04-09T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
213,2018-04-09T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
214,2018-04-09T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
215,2018-04-09T23:00:00,0.11390626430511475,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
216,2018-04-10T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
217,2018-04-10T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
218,2018-04-10T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
219,2018-04-10T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
220,2018-04-10T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
221,2018-04-10T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
222,2018-04-10T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
223,2018-04-10T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
224,2018-04-10T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
225,2018-04-10T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
226,2018-04-10T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
227,2018-04-10T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
228,2018-04-10T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
229,2018-04-10T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
230,2018-04-10T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
231,2018-04-10T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
232,2018-04-10T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
233,2018-04-10T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
234,2018-04-10T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
235,2018-04-10T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
236,2018-04-10T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
237,2018-04-10T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
238,2018-04-10T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
239,2018-04-10T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
240,2018-04-11T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
241,2018-04-11T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
242,2018-04-11T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
243,2018-04-11T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
244,2018-04-11T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
245,2018-04-11T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
246,2018-04-11T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
247,2018-04-11T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
248,2018-04-11T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
249,2018-04-11T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
250,2018-04-11T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
251,2018-04-11T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
252,2018-04-11T12:00:00,3.1393344402313232,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
253,2018-04-11T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
254,2018-04-11T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
255,2018-04-11T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
256,2018-04-11T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
257,2018-04-11T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
258,2018-04-11T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
259,2018-04-11T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
260,2018-04-11T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
261,2018-04-11T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
262,2018-04-11T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
263,2018-04-11T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
264,2018-04-12T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
265,2018-04-12T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
266,2018-04-12T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
267,2018-04-12T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
268,2018-04-12T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
269,2018-04-12T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
270,2018-04-12T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
271,2018-04-12T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
272,2018-04-12T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
273,2018-04-12T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
274,2018-04-12T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
275,2018-04-12T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
276,2018-04-12T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
277,2018-04-12T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
278,2018-04-12T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
279,2018-04-12T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
280,2018-04-12T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
281,2018-04-12T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
282,2018-04-12T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
